#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 277900.000000 1.236652 -1.684491 -2.731539
 278000.000000 1.257322 -1.552890 -2.564579
 278100.000000 1.275009 -1.493905 -2.776738
 278200.000000 1.138983 -1.726231 -2.705181
 278300.000000 1.218780 -1.634783 -2.657856
 278400.000000 1.171120 -1.677694 -2.653908
 278500.000000 1.222574 -1.565468 -2.627979
 278600.000000 1.339020 -1.575887 -2.692875
 278700.000000 1.294316 -1.431044 -2.544589
 278800.000000 1.264486 -1.579120 -2.643423
 278900.000000 1.319462 -1.662754 -2.553517
 279000.000000 1.263454 -1.612674 -2.561237
 279100.000000 1.217369 -1.680268 -2.648755
 279200.000000 1.272554 -1.592295 -2.731126
 279300.000000 1.216160 -1.651765 -2.666804
 279400.000000 1.230754 -1.624495 -2.529927
 279500.000000 1.325784 -1.608380 -2.682464
 279600.000000 1.281551 -1.695193 -2.578898
 279700.000000 1.259563 -1.643795 -2.649713
 279800.000000 1.314652 -1.597728 -2.517174
 279900.000000 1.266239 -1.713926 -2.716036
 280000.000000 1.228488 -1.547888 -2.636307
 280100.000000 1.217722 -1.669059 -2.705166
 280200.000000 1.316489 -1.575086 -2.646242
 280300.000000 1.280871 -1.682139 -2.642510
 280400.000000 1.356281 -1.472951 -2.646081
 280500.000000 1.356711 -1.609142 -2.714231
 280600.000000 1.196155 -1.745812 -2.474901
 280700.000000 1.139493 -1.621197 -2.586137
 280800.000000 1.178755 -1.583093 -2.791233
 280900.000000 1.094930 -1.662945 -2.653691
 281000.000000 1.214383 -1.666090 -2.677678
 281100.000000 1.234255 -1.604425 -2.657387
 281200.000000 1.257105 -1.631683 -2.774793
 281300.000000 1.346272 -1.418320 -2.815349
 281400.000000 1.441479 -1.511728 -2.832316
 281500.000000 1.262399 -1.738885 -2.849326
 281600.000000 1.306666 -1.560865 -2.619613
 281700.000000 1.312146 -1.573869 -2.695926
 281800.000000 1.380556 -1.263400 -2.602205
 281900.000000 1.240040 -1.646236 -2.631695
 282000.000000 1.233406 -1.726026 -2.682696
 282100.000000 1.263308 -1.581856 -2.587651
 282200.000000 1.305047 -1.552950 -2.678196
 282300.000000 1.247034 -1.635126 -2.631451
 282400.000000 1.233995 -1.545834 -2.727163
 282500.000000 1.210024 -1.669436 -2.812401
 282600.000000 1.209738 -1.718163 -2.685805
 282700.000000 1.355657 -1.536170 -2.539220
 282800.000000 1.180720 -1.582329 -2.631630
 282900.000000 1.324249 -1.533472 -2.731431
 283000.000000 1.290444 -1.664647 -2.634265
 283100.000000 1.284074 -1.663038 -2.579475
 283200.000000 1.230468 -1.680893 -2.729615
 283300.000000 1.193201 -1.656703 -2.744492
 283400.000000 1.243031 -1.564539 -2.723140
 283500.000000 1.248915 -1.671250 -2.621196
 283600.000000 1.178096 -1.594691 -2.617385
 283700.000000 1.239601 -1.585398 -2.724508
 283800.000000 1.221280 -1.643184 -2.663477
 283900.000000 1.149155 -1.706953 -2.653066
 284000.000000 1.232155 -1.673477 -2.587859
 284100.000000 1.287636 -1.657932 -2.647549
 284200.000000 1.257197 -1.643653 -2.731339
 284300.000000 1.241031 -1.776680 -2.852532
 284400.000000 1.191380 -1.566125 -2.691011
 284500.000000 1.340567 -1.651460 -2.592031
 284600.000000 1.304166 -1.645959 -2.787110
 284700.000000 1.259179 -1.530434 -2.658392
 284800.000000 1.353454 -1.563639 -2.689776
 284900.000000 1.367029 -1.585256 -2.577191
 285000.000000 1.396916 -1.568506 -2.526193
 285100.000000 1.318560 -1.413758 -2.528169
 285200.000000 1.403349 -1.530985 -2.590218
 285300.000000 1.306267 -1.625948 -2.692910
 285400.000000 1.259449 -1.588343 -2.580220
 285500.000000 1.166648 -1.667741 -2.798143
 285600.000000 1.199813 -1.642141 -2.694327
 285700.000000 1.208140 -1.724218 -2.727218
 285800.000000 1.333219 -1.581644 -2.598950
 285900.000000 1.274466 -1.631260 -2.585338
 286000.000000 1.233229 -1.602580 -2.655558
 286100.000000 1.292373 -1.554271 -2.668946
 286200.000000 1.280514 -1.568105 -2.669466
 286300.000000 1.253571 -1.658547 -2.635664
 286400.000000 1.302258 -1.545101 -2.599652
 286500.000000 1.272379 -1.586017 -2.600818
 286600.000000 1.219879 -1.707065 -2.766927
 286700.000000 1.266917 -1.589991 -2.690518
 286800.000000 1.348060 -1.563127 -2.592340
 286900.000000 1.302797 -1.661460 -2.606347
 287000.000000 1.295449 -1.645165 -2.798989
 287100.000000 1.132635 -1.486366 -2.647738
 287200.000000 1.276105 -1.581434 -2.678015
 287300.000000 1.342539 -1.672207 -2.689576
 287400.000000 1.378911 -1.507836 -2.530940
 287500.000000 1.273862 -1.611687 -2.630334
 287600.000000 1.308639 -1.406446 -2.707489
 287700.000000 1.391555 -1.553506 -2.545314
 287800.000000 1.418407 -1.492641 -2.569308
 287900.000000 1.278632 -1.516453 -2.638983
 288000.000000 1.298709 -1.563132 -2.643973
 288100.000000 1.324671 -1.529667 -2.579969
 288200.000000 1.285085 -1.558434 -2.624879
 288300.000000 1.295790 -1.703276 -2.714268
 288400.000000 1.293012 -1.537314 -2.639189
 288500.000000 1.332605 -1.494194 -2.608649
 288600.000000 1.345822 -1.619410 -2.601554
 288700.000000 1.251196 -1.609986 -2.646979
 288800.000000 1.394502 -1.549377 -2.587332
 288900.000000 1.381448 -1.586572 -2.690854
 289000.000000 1.381150 -1.504302 -2.700775
 289100.000000 1.169534 -1.673154 -2.631359
 289200.000000 1.301880 -1.513022 -2.641533
 289300.000000 1.319555 -1.578972 -2.682903
 289400.000000 1.235579 -1.601484 -2.609775
 289500.000000 1.314536 -1.632353 -2.681736
 289600.000000 1.262765 -1.725572 -2.900267
 289700.000000 1.218960 -1.576593 -2.743856
 289800.000000 1.255268 -1.609973 -2.601546
 289900.000000 1.183962 -1.698429 -2.717592
 290000.000000 1.327014 -1.594199 -2.749132
 290100.000000 1.324470 -1.517662 -2.759961
 290200.000000 1.306041 -1.590317 -2.537787
 290300.000000 1.352039 -1.646481 -2.659079
 290400.000000 1.198037 -1.664387 -2.562844
 290500.000000 1.234292 -1.596153 -2.646082
 290600.000000 1.288066 -1.666384 -2.742742
 290700.000000 1.336558 -1.560443 -2.685173
 290800.000000 1.299786 -1.607409 -2.657465
 290900.000000 1.270738 -1.649491 -2.657503
 291000.000000 1.246551 -1.609356 -2.594909
 291100.000000 1.236449 -1.674398 -2.703299
 291200.000000 1.229575 -1.732290 -2.566045
 291300.000000 1.303756 -1.529863 -2.749756
 291400.000000 1.432359 -1.427469 -2.652221
 291500.000000 1.236388 -1.548847 -2.652861
 291600.000000 1.250320 -1.643013 -2.593246
 291700.000000 1.279295 -1.468223 -2.641696
 291800.000000 1.335908 -1.534604 -2.601974
 291900.000000 1.290139 -1.477424 -2.675532
 292000.000000 1.310639 -1.519536 -2.573733
 292100.000000 1.341459 -1.508132 -2.588555
 292200.000000 1.281392 -1.591019 -2.541734
 292300.000000 1.316705 -1.568878 -2.630685
 292400.000000 1.173421 -1.590990 -2.763072
 292500.000000 1.247489 -1.621581 -2.717929
 292600.000000 1.287677 -1.638884 -2.691234
 292700.000000 1.295976 -1.626559 -2.694565
 292800.000000 1.261343 -1.568457 -2.668996
 292900.000000 1.249180 -1.637673 -2.676021
 293000.000000 1.238266 -1.629421 -2.618143
 293100.000000 1.153721 -1.679579 -2.682424
 293200.000000 1.256875 -1.537525 -2.636878
 293300.000000 1.329154 -1.583635 -2.581111
 293400.000000 1.157356 -1.687903 -2.610902
 293500.000000 1.235422 -1.703817 -2.627313
 293600.000000 1.380268 -1.452145 -2.542247
 293700.000000 1.338397 -1.707174 -2.623795
 293800.000000 1.409900 -1.524536 -2.585414
 293900.000000 1.319103 -1.591638 -2.517595
 294000.000000 1.275937 -1.590063 -2.576221
 294100.000000 1.331876 -1.639289 -2.661876
 294200.000000 1.189099 -1.634524 -2.714620
 294300.000000 1.318337 -1.540887 -2.629710
 294400.000000 1.254376 -1.702718 -2.622828
 294500.000000 1.170173 -1.702400 -2.539626
 294600.000000 1.338215 -1.540527 -2.601424
 294700.000000 1.191622 -1.724943 -2.683455
 294800.000000 1.301406 -1.429130 -2.590785
 294900.000000 1.178227 -1.702063 -2.624938
 295000.000000 1.238593 -1.571713 -2.572369
 295100.000000 1.262177 -1.462803 -2.567257
 295200.000000 1.243145 -1.651331 -2.668718
 295300.000000 1.211397 -1.642838 -2.617207
 295400.000000 1.282786 -1.614696 -2.646344
 295500.000000 1.290189 -1.612195 -2.574918
 295600.000000 1.333306 -1.641825 -2.594013
 295700.000000 1.226159 -1.654562 -2.673855
 295800.000000 1.342729 -1.589660 -2.676805
 295900.000000 1.198075 -1.600764 -2.717123
 296000.000000 1.278936 -1.611661 -2.631937
 296100.000000 1.254519 -1.636479 -2.604532
 296200.000000 1.202120 -1.591497 -2.636370
 296300.000000 1.198591 -1.705182 -2.577050
 296400.000000 1.183374 -1.607428 -2.582241
 296500.000000 1.222819 -1.645649 -2.633930
 296600.000000 1.350057 -1.614516 -2.628300
 296700.000000 1.255961 -1.622816 -2.564512
 296800.000000 1.271331 -1.560166 -2.588036
 296900.000000 1.228196 -1.624267 -2.584194
 297000.000000 1.281026 -1.677921 -2.564629
 297100.000000 1.247031 -1.571280 -2.670425
 297200.000000 1.455569 -1.523063 -2.710762
 297300.000000 1.338428 -1.584235 -2.666252
 297400.000000 1.264695 -1.621494 -2.634187
 297500.000000 1.304807 -1.579811 -2.644405
 297600.000000 1.229071 -1.568141 -2.634590
 297700.000000 1.139916 -1.525093 -2.642750
 297800.000000 1.267031 -1.645443 -2.617996
 297900.000000 1.344984 -1.630974 -2.620985
 298000.000000 1.192103 -1.644630 -2.620721
 298100.000000 1.423955 -1.573644 -2.464157
 298200.000000 1.302543 -1.452194 -2.595346
 298300.000000 1.361760 -1.526424 -2.694311
 298400.000000 1.318675 -1.649494 -2.618529
 298500.000000 1.351595 -1.497971 -2.604646
 298600.000000 1.409150 -1.545873 -2.641817
 298700.000000 1.317930 -1.611422 -2.619511
 298800.000000 1.321054 -1.624141 -2.748127
 298900.000000 1.221086 -1.599938 -2.756442
 299000.000000 1.349906 -1.595244 -2.666454
 299100.000000 1.247155 -1.566897 -2.659262
 299200.000000 1.379541 -1.481208 -2.591941
 299300.000000 1.254521 -1.639147 -2.705119
 299400.000000 1.348317 -1.610800 -2.623378
 299500.000000 1.302812 -1.655844 -2.663515
 299600.000000 1.379717 -1.563376 -2.690699
 299700.000000 1.302081 -1.531368 -2.550547
 299800.000000 1.386759 -1.395478 -2.609483
 299900.000000 1.290253 -1.549891 -2.660767
 300000.000000 1.297437 -1.424414 -2.506019
 300100.000000 1.364257 -1.603227 -2.534202
 300200.000000 1.305288 -1.526200 -2.638165
 300300.000000 1.291966 -1.656533 -2.690284
 300400.000000 1.268749 -1.610864 -2.635948
 300500.000000 1.331757 -1.559372 -2.663635
 300600.000000 1.304851 -1.578166 -2.649640
 300700.000000 1.262734 -1.611514 -2.600268
 300800.000000 1.403501 -1.599031 -2.589663
 300900.000000 1.260272 -1.618773 -2.547593
 301000.000000 1.325390 -1.539703 -2.636254
 301100.000000 1.167417 -1.644117 -2.767593
 301200.000000 1.272535 -1.659293 -2.621955
 301300.000000 1.334805 -1.601622 -2.586788
 301400.000000 1.222049 -1.688604 -2.616733
 301500.000000 1.368427 -1.575905 -2.606758
 301600.000000 1.344802 -1.527350 -2.638359
 301700.000000 1.343959 -1.542952 -2.670556
 301800.000000 1.259587 -1.670410 -2.642078
 301900.000000 1.369063 -1.548984 -2.549306
 302000.000000 1.361401 -1.604770 -2.619728
 302100.000000 1.328426 -1.618623 -2.657072
 302200.000000 1.300750 -1.553751 -2.640871
 302300.000000 1.295695 -1.576199 -2.566615
 302400.000000 1.295039 -1.690413 -2.715428
 302500.000000 1.242558 -1.518704 -2.686345
 302600.000000 1.315445 -1.624097 -2.711035
 302700.000000 1.360861 -1.564360 -2.722335
 302800.000000 1.150862 -1.663765 -2.683067
 302900.000000 1.213156 -1.717163 -2.662585
 303000.000000 1.254845 -1.593679 -2.729854
 303100.000000 1.355100 -1.567829 -2.590349
 303200.000000 1.245481 -1.590269 -2.678446
 303300.000000 1.272674 -1.596084 -2.721182
 303400.000000 1.305702 -1.567279 -2.719268
 303500.000000 1.294621 -1.609512 -2.672264
 303600.000000 1.138218 -1.724119 -2.736836
 303700.000000 1.362560 -1.578926 -2.619804
 303800.000000 1.301723 -1.520648 -2.624323
 303900.000000 1.337495 -1.502004 -2.566001
 304000.000000 1.245911 -1.716548 -2.673437
 304100.000000 1.328869 -1.644252 -2.618822
 304200.000000 1.322550 -1.598775 -2.688802
 304300.000000 1.317042 -1.699434 -2.814239
 304400.000000 1.275250 -1.634844 -2.706711
 304500.000000 1.333966 -1.651292 -2.567901
 304600.000000 1.369166 -1.579870 -2.600023
 304700.000000 1.321758 -1.516644 -2.698042
 304800.000000 1.285699 -1.655767 -2.750436
 304900.000000 1.357453 -1.592982 -2.722269
 305000.000000 1.236369 -1.734894 -2.679619
 305100.000000 1.332730 -1.525315 -2.649479
 305200.000000 1.360726 -1.658233 -2.605106
 305300.000000 1.347148 -1.599232 -2.678885
 305400.000000 1.330155 -1.633628 -2.729486
 305500.000000 1.388054 -1.671028 -2.708185
 305600.000000 1.376708 -1.582937 -2.706516
 305700.000000 1.311247 -1.559714 -2.682827
 305800.000000 1.288823 -1.600404 -2.621051
 305900.000000 1.304149 -1.631004 -2.629441
 306000.000000 1.260666 -1.600463 -2.641468
 306100.000000 1.378211 -1.559370 -2.621543
 306200.000000 1.290979 -1.539133 -2.723225
 306300.000000 1.278191 -1.548640 -2.644501
 306400.000000 1.247439 -1.608888 -2.617724
 306500.000000 1.263741 -1.679043 -2.556750
 306600.000000 1.318747 -1.561826 -2.571656
 306700.000000 1.236306 -1.577802 -2.745986
 306800.000000 1.331166 -1.606930 -2.624214
 306900.000000 1.290636 -1.595638 -2.686327
 307000.000000 1.316114 -1.572885 -2.724203
 307100.000000 1.343588 -1.508506 -2.678625
 307200.000000 1.305512 -1.590643 -2.597250
 307300.000000 1.314003 -1.635730 -2.608820
 307400.000000 1.280109 -1.635101 -2.510410
 307500.000000 1.272694 -1.617708 -2.690158
 307600.000000 1.259072 -1.684278 -2.684522
 307700.000000 1.334751 -1.614050 -2.707628
 307800.000000 1.264880 -1.613679 -2.659472
 307900.000000 1.341713 -1.628712 -2.627650
 308000.000000 1.267129 -1.673246 -2.769532
 308100.000000 1.324355 -1.579833 -2.600250
 308200.000000 1.260503 -1.549114 -2.719206
 308300.000000 1.335474 -1.683852 -2.579033
 308400.000000 1.291747 -1.536738 -2.633985
 308500.000000 1.254714 -1.718420 -2.634245
 308600.000000 1.269481 -1.641263 -2.714467
 308700.000000 1.382438 -1.504068 -2.717246
 308800.000000 1.298283 -1.697219 -2.658093
 308900.000000 1.289429 -1.671227 -2.635209
 309000.000000 1.320011 -1.692317 -2.587672
 309100.000000 1.263996 -1.552599 -2.598162
 309200.000000 1.389003 -1.597376 -2.512860
 309300.000000 1.372843 -1.655839 -2.606148
 309400.000000 1.283183 -1.699106 -2.679140
 309500.000000 1.363997 -1.570577 -2.640801
 309600.000000 1.263453 -1.742572 -2.612512
 309700.000000 1.356927 -1.492793 -2.665594
 309800.000000 1.300238 -1.527979 -2.687194
 309900.000000 1.204366 -1.631411 -2.733333
 310000.000000 1.291301 -1.649149 -2.672088
 310100.000000 1.258489 -1.761471 -2.636568
 310200.000000 1.287449 -1.664647 -2.722530
 310300.000000 1.247076 -1.650102 -2.667157
 310400.000000 1.279281 -1.692526 -2.652998
 310500.000000 1.291492 -1.600044 -2.619136
 310600.000000 1.284413 -1.659352 -2.672582
 310700.000000 1.236979 -1.681586 -2.687041
 310800.000000 1.287495 -1.733032 -2.605280
 310900.000000 1.306925 -1.707878 -2.621051
 311000.000000 1.311148 -1.627717 -2.621038
 311100.000000 1.278483 -1.712541 -2.727098
 311200.000000 1.309186 -1.755603 -2.643914
 311300.000000 1.241499 -1.636387 -2.696854
 311400.000000 1.287416 -1.568123 -2.559571
 311500.000000 1.313619 -1.555086 -2.657415
 311600.000000 1.260464 -1.507839 -2.563076
 311700.000000 1.169947 -1.797715 -2.726871
 311800.000000 1.276772 -1.635887 -2.562065
 311900.000000 1.257348 -1.518366 -2.562539
 312000.000000 1.296676 -1.610923 -2.573464
 312100.000000 1.336864 -1.624195 -2.718722
 312200.000000 1.426032 -1.648424 -2.675067
 312300.000000 1.291601 -1.657062 -2.527835
 312400.000000 1.247031 -1.704866 -2.767418
 312500.000000 1.293883 -1.647599 -2.828471
 312600.000000 1.214180 -1.715563 -2.722487
 312700.000000 1.377094 -1.644148 -2.620325
 312800.000000 1.276104 -1.743759 -2.605832
 312900.000000 1.261368 -1.588688 -2.595617
 313000.000000 1.361763 -1.569420 -2.537610
 313100.000000 1.350676 -1.545987 -2.670884
 313200.000000 1.320482 -1.615456 -2.587324
 313300.000000 1.295913 -1.602804 -2.599452
 313400.000000 1.360580 -1.486018 -2.597253
 313500.000000 1.344438 -1.546988 -2.660684
 313600.000000 1.335994 -1.460021 -2.487634
 313700.000000 1.331213 -1.452384 -2.633883
 313800.000000 1.386646 -1.449703 -2.668356
 313900.000000 1.390283 -1.506212 -2.565269
 314000.000000 1.332335 -1.618147 -2.708427
 314100.000000 1.386723 -1.464199 -2.676411
 314200.000000 1.312126 -1.638933 -2.670798
 314300.000000 1.349811 -1.604365 -2.633767
 314400.000000 1.376560 -1.657258 -2.614575
 314500.000000 1.316904 -1.639574 -2.562358
 314600.000000 1.303467 -1.629066 -2.573039
 314700.000000 1.312317 -1.554270 -2.592460
 314800.000000 1.235155 -1.684744 -2.546544
 314900.000000 1.268396 -1.703792 -2.484800
 315000.000000 1.254856 -1.634318 -2.693115
 315100.000000 1.189218 -1.778643 -2.822535
 315200.000000 1.419350 -1.619773 -2.811379
 315300.000000 1.261715 -1.699714 -2.762516
 315400.000000 1.364808 -1.636102 -2.632520
 315500.000000 1.398506 -1.577016 -2.474678
 315600.000000 1.199888 -1.692620 -2.759798
 315700.000000 1.233073 -1.631485 -2.699265
 315800.000000 1.236719 -1.628307 -2.577457
 315900.000000 1.197270 -1.558777 -2.552324
 316000.000000 1.344216 -1.373237 -2.659531
 316100.000000 1.248531 -1.652292 -2.642133
 316200.000000 1.263603 -1.754757 -2.620274
 316300.000000 1.297484 -1.645261 -2.760438
 316400.000000 1.247240 -1.526344 -2.668647
 316500.000000 1.244125 -1.617612 -2.691223
 316600.000000 1.299549 -1.574994 -2.696090
 316700.000000 1.297913 -1.563145 -2.592146
 316800.000000 1.258095 -1.599792 -2.710796
 316900.000000 1.321074 -1.485508 -2.683047
 317000.000000 1.197508 -1.652926 -2.727742
 317100.000000 1.194196 -1.483988 -2.679249
 317200.000000 1.232700 -1.609719 -2.799449
 317300.000000 1.209841 -1.523739 -2.718294
 317400.000000 1.197745 -1.591427 -2.642581
 317500.000000 1.276522 -1.594369 -2.788764
 317600.000000 1.296766 -1.515484 -2.555724
 317700.000000 1.170477 -1.719517 -2.742730
 317800.000000 1.198903 -1.650872 -2.782888
 317900.000000 1.124763 -1.627986 -2.694617
 318000.000000 1.177813 -1.606704 -2.710668
 318100.000000 1.368831 -1.507100 -2.683267
 318200.000000 1.207970 -1.615155 -2.664326
 318300.000000 1.257098 -1.541426 -2.640486
 318400.000000 1.281432 -1.549120 -2.713506
 318500.000000 1.242367 -1.507848 -2.763091
 318600.000000 1.225898 -1.529150 -2.831466
 318700.000000 1.178708 -1.677029 -2.865289
 318800.000000 1.206059 -1.568443 -2.914304
 318900.000000 1.248640 -1.574948 -2.814239
 319000.000000 1.252394 -1.504710 -2.842357
 319100.000000 1.093582 -1.691906 -2.796342
 319200.000000 1.197559 -1.616555 -2.830223
 319300.000000 1.248569 -1.542022 -2.976321
 319400.000000 1.267680 -1.447186 -3.077481
 319500.000000 1.216544 -1.598617 -2.854786
 319600.000000 1.175119 -1.554575 -2.734287
 319700.000000 1.280550 -1.530172 -2.875091
 319800.000000 1.267740 -1.667830 -2.874467
 319900.000000 1.292389 -1.613717 -2.880213
 320000.000000 1.239527 -1.633914 -2.915159
 320100.000000 1.383412 -1.419134 -2.813658
 320200.000000 1.365278 -1.565811 -2.858191
 320300.000000 1.264679 -1.630510 -2.789376
 320400.000000 1.284812 -1.528031 -2.908883
 320500.000000 1.335844 -1.529598 -2.959418
 320600.000000 1.413585 -1.383601 -2.741396
 320700.000000 1.314923 -1.349574 -2.912567
 320800.000000 1.255505 -1.398916 -2.852566
 320900.000000 1.299838 -1.391029 -2.839015
 321000.000000 1.331681 -1.648451 -2.855268
 321100.000000 1.163573 -1.708092 -3.009336
 321200.000000 1.254076 -1.557620 -2.993407
 321300.000000 1.217602 -1.597774 -2.948149
 321400.000000 1.199370 -1.670852 -2.878290
 321500.000000 1.254434 -1.626539 -2.903562
 321600.000000 1.124962 -1.595201 -2.835630
 321700.000000 1.259749 -1.611528 -2.896646
 321800.000000 1.347714 -1.744555 -2.752669
 321900.000000 1.199019 -1.722948 -2.684116
 322000.000000 1.273039 -1.638811 -2.734209
 322100.000000 1.280425 -1.557050 -2.700675
 322200.000000 1.179486 -1.750193 -2.551167
 322300.000000 1.207621 -1.687947 -2.828081
 322400.000000 1.241471 -1.532986 -2.856773
 322500.000000 1.323664 -1.521501 -2.741872
 322600.000000 1.255109 -1.667817 -2.716137
 322700.000000 1.208919 -1.677324 -2.655163
 322800.000000 1.254539 -1.609481 -2.649896
 322900.000000 1.350015 -1.505795 -2.637340
 323000.000000 1.193792 -1.631902 -2.666761
 323100.000000 1.210957 -1.505153 -2.641993
 323200.000000 1.314739 -1.555327 -2.616385
 323300.000000 1.203076 -1.651203 -2.572423
 323400.000000 1.240989 -1.588718 -2.657038
 323500.000000 1.233535 -1.620935 -2.665781
 323600.000000 1.300009 -1.583998 -2.696944
 323700.000000 1.287146 -1.533971 -2.722353
 323800.000000 1.306255 -1.485654 -2.730111
 323900.000000 1.262411 -1.581957 -2.628224
 324000.000000 1.228838 -1.705640 -2.790710
 324100.000000 1.214068 -1.706743 -2.787402
 324200.000000 1.230400 -1.601500 -2.565147
 324300.000000 1.209336 -1.626075 -2.633875
 324400.000000 1.190706 -1.704756 -2.691962
 324500.000000 1.233593 -1.630013 -2.688489
 324600.000000 1.354865 -1.596982 -2.688195
 324700.000000 1.361634 -1.563362 -2.726129
 324800.000000 1.206403 -1.604066 -2.695953
 324900.000000 1.290472 -1.627294 -2.652399
 325000.000000 1.317586 -1.502943 -2.628242
 325100.000000 1.324397 -1.565585 -2.586241
 325200.000000 1.301140 -1.661925 -2.651150
 325300.000000 1.259496 -1.613772 -2.648429
 325400.000000 1.131349 -1.798910 -2.835217
 325500.000000 1.279776 -1.446987 -2.610198
 325600.000000 1.335092 -1.584720 -2.577709
 325700.000000 1.279805 -1.676874 -2.718252
 325800.000000 1.284352 -1.447589 -2.747166
 325900.000000 1.202190 -1.574688 -2.774454
 326000.000000 1.220188 -1.669006 -2.743282
 326100.000000 1.289467 -1.635994 -2.849897
 326200.000000 1.278243 -1.502596 -2.618632
 326300.000000 1.299828 -1.547871 -2.705922
 326400.000000 1.301395 -1.612917 -2.600376
 326500.000000 1.301893 -1.554691 -2.881555
 326600.000000 1.288213 -1.558640 -2.688764
 326700.000000 1.305373 -1.589012 -2.601311
 326800.000000 1.220119 -1.530406 -2.424851
 326900.000000 1.300257 -1.469248 -2.587632
 327000.000000 1.271588 -1.552990 -2.490368
 327100.000000 1.258171 -1.569916 -2.492970
 327200.000000 1.184776 -1.637810 -2.454312
 327300.000000 1.257601 -1.592030 -2.536727
 327400.000000 1.217561 -1.494038 -2.549285
 327500.000000 1.253470 -1.651058 -2.578860
 327600.000000 1.199663 -1.486202 -2.454555
 327700.000000 1.202380 -1.584127 -2.546505
 327800.000000 1.217883 -1.505964 -2.422479
 327900.000000 1.166153 -1.537735 -2.609502
 328000.000000 1.169678 -1.560447 -2.599635
 328100.000000 1.239967 -1.568417 -2.564591
 328200.000000 1.255356 -1.524331 -2.554183
 328300.000000 1.295656 -1.565559 -2.524700
 328400.000000 1.215217 -1.443237 -2.679359
 328500.000000 1.243537 -1.539237 -2.736034
 328600.000000 1.140084 -1.759506 -2.776148
 328700.000000 1.310589 -1.438090 -2.717231
 328800.000000 1.305430 -1.597072 -2.703760
 328900.000000 1.265423 -1.732890 -2.765816
 329000.000000 1.306386 -1.379987 -2.703760
 329100.000000 1.184435 -1.579246 -2.788206
 329200.000000 1.152924 -1.726802 -2.727717
 329300.000000 1.253393 -1.676971 -2.633906
 329400.000000 1.143514 -1.761246 -2.739550
 329500.000000 1.254818 -1.685022 -2.685237
 329600.000000 1.170007 -1.711351 -2.759224
 329700.000000 1.239172 -1.627404 -2.633156
 329800.000000 1.224632 -1.678118 -2.735348
 329900.000000 1.262873 -1.636022 -2.611736
 330000.000000 1.152393 -1.686373 -2.603279
 330100.000000 1.288809 -1.678435 -2.626517
 330200.000000 1.326543 -1.589704 -2.583247
 330300.000000 1.311354 -1.506532 -2.602425
 330400.000000 1.285230 -1.644478 -2.846251
 330500.000000 1.206614 -1.584280 -2.729180
 330600.000000 1.283817 -1.506837 -2.623672
 330700.000000 1.339472 -1.610276 -2.704679
 330800.000000 1.202679 -1.564344 -2.650323
 330900.000000 1.307462 -1.583338 -2.653672
 331000.000000 1.286308 -1.589245 -2.538842
 331100.000000 1.185292 -1.628995 -2.659950
 331200.000000 1.311919 -1.465816 -2.573457
 331300.000000 1.161474 -1.612602 -2.876557
 331400.000000 1.231714 -1.583111 -2.631364
 331500.000000 1.318727 -1.623110 -2.607538
 331600.000000 1.353611 -1.410179 -2.606139
 331700.000000 1.355910 -1.604855 -2.673665
 331800.000000 1.232368 -1.603959 -2.602231
 331900.000000 1.263934 -1.590473 -2.563823
 332000.000000 1.214133 -1.701706 -2.644016
 332100.000000 1.235308 -1.559700 -2.519260
 332200.000000 1.196999 -1.569321 -2.578972
 332300.000000 1.197332 -1.608854 -2.599857
 332400.000000 1.192775 -1.599511 -2.740673
 332500.000000 1.189921 -1.617011 -2.725856
 332600.000000 1.233197 -1.545156 -2.685193
 332700.000000 1.214427 -1.669822 -2.747824
 332800.000000 1.252601 -1.693903 -2.721589
 332900.000000 1.198566 -1.658369 -2.755085
 333000.000000 1.240488 -1.632546 -2.640137
 333100.000000 1.266862 -1.677367 -2.629821
 333200.000000 1.137204 -1.616295 -2.746422
 333300.000000 1.239488 -1.625909 -2.649882
 333400.000000 1.347996 -1.504625 -2.547229
 333500.000000 1.222656 -1.571074 -2.518881
 333600.000000 1.291520 -1.592647 -2.722753
 333700.000000 1.217647 -1.586962 -2.578161
 333800.000000 1.307901 -1.485521 -2.609620
 333900.000000 1.252055 -1.547244 -2.631406
 334000.000000 1.186232 -1.563814 -2.629352
 334100.000000 1.319862 -1.482004 -2.646603
 334200.000000 1.302616 -1.447254 -2.633271
 334300.000000 1.336843 -1.502458 -2.678208
 334400.000000 1.262206 -1.508732 -2.450967
 334500.000000 1.319329 -1.543848 -2.633724
 334600.000000 1.268011 -1.352473 -2.618643
 334700.000000 1.244516 -1.487480 -2.474683
 334800.000000 1.303159 -1.486918 -2.608231
 334900.000000 1.349417 -1.580138 -2.630868
 335000.000000 1.243899 -1.553453 -2.603281
 335100.000000 1.187131 -1.486199 -2.596530
 335200.000000 1.181656 -1.623901 -2.554618
 335300.000000 1.201442 -1.650620 -2.898306
 335400.000000 1.186748 -1.611588 -2.609948
 335500.000000 1.261529 -1.592979 -2.630365
 335600.000000 1.303160 -1.544799 -2.583420
 335700.000000 1.259961 -1.529397 -2.532958
